id_oportunidade,cod_interno,data_criacao,mes,operacao,tipologia,comercial,estado,origem_contacto,imoveis_consultados,tem_visita,projetos
852,41627299,2026-08-21,2026-08,arrendamento,T2,Sandra,Cliente do Portal,idealista.com,YR00055,0,Prime Living
853,41627547,2026-08-21,2026-08,arrendamento,T2,Teresa,Cliente do Portal,Meta,YR00043,0,Jardins do Marquês
854,41627984,2026-08-21,2026-08,arrendamento,T0,Eugénia,Cliente do Portal,imovirtual.com,YR00059,0,Magnolia
855,41628767,2026-08-22,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
856,41628825,2026-08-22,2026-08,arrendamento,T2,Teresa,Cliente do Portal,idealista.com,YR00011,0,White Tower
857,41628970,2026-08-22,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,"YR00013,YR00001,YR00062",0,Jardins da Seara;Douro Nobilis;Prime Living
858,41629992,2026-08-22,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
859,41630683,2026-08-22,2026-08,venda,T2,Sandra,À procura,,,0,
860,41631287,2026-08-22,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
861,41631288,2026-08-22,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
862,41631348,2026-08-22,2026-08,arrendamento,T1,Sandra,Cliente do Portal,,,0,
863,41631994,2026-08-22,2026-08,arrendamento,T3,Teresa,Cliente do Portal,idealista,35030596,0,Riverline
864,41632044,2026-08-22,2026-08,arrendamento,T2,Sandra,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
865,41632193,2026-08-22,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Broker circulo pessoal,YR00001,1,Douro Nobilis
866,41633720,2026-08-22,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
867,41633940,2026-08-22,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
869,41634489,2026-08-22,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
870,41634654,2026-08-23,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
872,41635807,2026-08-23,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00001,0,Douro Nobilis
873,41636076,2026-08-23,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
874,41636259,2026-08-23,2026-08,arrendamento,T0,Teresa,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
875,41637503,2026-08-23,2026-08,arrendamento,T0,Teresa,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
876,41638200,2026-08-23,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
877,41638880,2026-08-23,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,"YR00013,YR00059",0,Jardins da Seara;Magnolia
878,41639440,2026-08-23,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,"YR00013,YR00001",0,Jardins da Seara;Douro Nobilis
879,41640320,2026-08-23,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,Meta,"YR00042,YR00041",0,Jardins do Marquês
880,41640341,2026-08-23,2026-08,arrendamento,T2,Sandra,Cliente do Portal,Meta,YR00043,0,Jardins do Marquês
881,41640574,2026-08-23,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
882,41640666,2026-08-23,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
883,41640802,2026-08-23,2026-08,arrendamento,T2,Sandra,Cliente do Portal,Meta,YR00043,0,Jardins do Marquês
884,41640870,2026-08-23,2026-08,arrendamento,T0,Teresa,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
885,41641398,2026-08-24,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
886,41641463,2026-08-24,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
887,41641580,2026-08-24,2026-08,arrendamento,T2,Teresa,Cliente do Portal,Meta,YR00043,0,Jardins do Marquês
888,41642249,2026-08-24,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00043,0,Jardins do Marquês
889,41645985,2026-08-24,2026-08,venda,T3,Teresa,Cliente do Portal,idealista.com,YR00064,0,Jardins da Seara
891,41649693,2026-08-24,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
892,41649694,2026-08-24,2026-08,venda,T3,Eugénia,Cliente do Portal,idealista.com,YR00064,0,Jardins da Seara
893,41650375,2026-08-24,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
894,41651219,2026-08-24,2026-08,venda,T3,Eugénia,Cliente do Portal,idealista,YR00064,0,Jardins da Seara
895,41653453,2026-08-24,2026-08,arrendamento,T1,Sandra,Cliente do Portal,imovirtual.com,YR00001,0,Douro Nobilis
896,41655178,2026-08-24,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
897,41656304,2026-08-24,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
898,41656855,2026-08-24,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
899,41657196,2026-08-24,2026-08,arrendamento,T0,Teresa,Cliente do Portal,idealista.com,"YR00059,YR00013",0,Magnolia;Jardins da Seara
900,41657597,2026-08-25,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
901,41657786,2026-08-25,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00001,0,Douro Nobilis
902,41660974,2026-08-25,2026-08,arrendamento,T1,.,Cliente do Portal,idealista.com,YR00001,0,Douro Nobilis
903,41661416,2026-08-25,2026-08,venda,T0,Eugénia,Cliente do Portal,idealista.com,YR00046,0,Jardins do Marquês
904,41661734,2026-08-25,2026-08,arrendamento,T0,.,Cliente do Portal,idealista.com,YR00059,0,Magnolia
905,41662025,2026-08-25,2026-08,arrendamento,T2,.,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
906,41662843,2026-08-25,2026-08,venda,T1,.,Cliente do Portal,idealista.com,YR00061,0,
908,41664882,2026-08-25,2026-08,venda,T0,Eugénia,Cliente do Portal,idealista.com,YR00085,0,
909,41664890,2026-08-25,2026-08,venda,T0,Eugénia,Cliente do Portal,idealista.com,YR00085,0,
910,41664895,2026-08-25,2026-08,venda,T0,Sandra,Cliente do Portal,idealista.com,"YR00085,YR00046",0,Jardins do Marquês
911,41665724,2026-08-25,2026-08,arrendamento,T3,Teresa,Cliente do Portal,idealista.com,YR00086,0,White Tower
912,41665725,2026-08-25,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
913,41665872,2026-08-25,2026-08,arrendamento,T3,Sandra,Cliente do Portal,idealista.com,YR00086,0,White Tower
914,41666000,2026-08-25,2026-08,arrendamento,T3,Teresa,Cliente do Portal,idealista.com,YR00086,0,White Tower
915,41666921,2026-08-25,2026-08,arrendamento,T3,Eugénia,Cliente do Portal,idealista.com,YR00086,0,White Tower
916,41667274,2026-08-25,2026-08,arrendamento,T3,Sandra,Cliente do Portal,idealista.com,YR00086,0,White Tower
917,41668104,2026-08-25,2026-08,venda,T3,Teresa,Cliente do Portal,idealista.com,YR00064,0,Jardins da Seara
919,41669300,2026-08-25,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
920,41669901,2026-08-25,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
922,41670235,2026-08-25,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00011,0,White Tower
924,41671115,2026-08-25,2026-08,arrendamento,T2,Teresa,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
925,41671673,2026-08-25,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
926,41671959,2026-08-26,2026-08,venda,T2,Eugénia,Cliente do Portal,imovirtual.com,34734420,0,Jardins da Seara
927,41672068,2026-08-26,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
928,41672203,2026-08-26,2026-08,arrendamento,T0,Teresa,Cliente do Portal,idealista.com,YR00059,0,Magnolia
929,41672233,2026-08-26,2026-08,venda,T0,Joana,Cliente do Portal,idealista.com,34246326,0,
930,41674712,2026-08-26,2026-08,arrendamento,T0,Eugénia,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
931,41675616,2026-08-26,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
933,41676717,2026-08-26,2026-08,venda,T2,Teresa,Cliente do Portal,Website,YR00027,0,Prime Living
934,41678445,2026-08-26,2026-08,arrendamento,T0,Eugénia,Cliente do Portal,Website,YR00041,0,Jardins do Marquês
935,41679377,2026-08-26,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
936,41680347,2026-08-26,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
937,41681595,2026-08-26,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
938,41681837,2026-08-26,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
939,41682641,2026-08-26,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
940,41683475,2026-08-26,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
941,41684109,2026-08-26,2026-08,arrendamento,T0,Eugénia,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
942,41684350,2026-08-26,2026-08,arrendamento,T1,Sandra,Cliente do Portal,imovirtual.com,YR00001,0,Douro Nobilis
943,41684503,2026-08-26,2026-08,arrendamento,T2,Teresa,Cliente do Portal,Meta,YR00043,0,Jardins do Marquês
944,41684722,2026-08-26,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
945,41684723,2026-08-26,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
946,41684886,2026-08-26,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
947,41685124,2026-08-26,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
948,41685831,2026-08-26,2026-08,venda,T3,Sandra,Cliente do Portal,idealista.com,YR00064,0,Jardins da Seara
949,41687038,2026-08-27,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
950,41687732,2026-08-27,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
951,41687934,2026-08-27,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
952,41689436,2026-08-27,2026-08,arrendamento,T3,Eugénia,Cliente do Portal,idealista.com,YR00086,0,White Tower
953,41691665,2026-08-27,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
954,41692287,2026-08-27,2026-08,arrendamento,T2,Teresa,Cliente do Portal,idealista.com,YR00043,0,Jardins do Marquês
955,41692868,2026-08-27,2026-08,arrendamento,T3,Eugénia,Cliente do Portal,idealista.com,YR00086,0,White Tower
956,41693880,2026-08-27,2026-08,arrendamento,T2,Sandra,Cliente do Portal,idealista.com,YR00016,0,Santos Pousada
957,41694476,2026-08-27,2026-08,arrendamento,T2,Teresa,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
958,41695405,2026-08-27,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00043,0,Jardins do Marquês
959,41698185,2026-08-27,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
960,41698996,2026-08-27,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
961,41699146,2026-08-27,2026-08,venda,T2,Teresa,Cliente do Portal,idealista.com,YR00027,0,Prime Living
962,41699147,2026-08-27,2026-08,arrendamento,T0,Teresa,Cliente do Portal,idealista.com,YR00059,0,Magnolia
963,41699328,2026-08-27,2026-08,arrendamento,T2,Eugénia,Cliente do Portal,idealista.com,YR00029,0,Jardins da Seara
964,41699551,2026-08-27,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
965,41699739,2026-08-27,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
966,41699791,2026-08-27,2026-08,arrendamento,T1,Eugénia,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
967,41700230,2026-08-28,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,"YR00013,34878517",0,Jardins da Seara
968,41700738,2026-08-28,2026-08,arrendamento,T1,.,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
969,41702107,2026-08-28,2026-08,arrendamento,T0,.,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
970,41703805,2026-08-28,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
972,41705080,2026-08-28,2026-08,arrendamento,T3,Teresa,Cliente do Portal,Broker circulo pessoal,YR00034,0,Riverline
973,41710460,2026-08-28,2026-08,arrendamento,T1,Joana,Cliente do Portal,idealista.com,"34869552,YR00062",0,Douro Nobilis;Prime Living
974,41711528,2026-08-28,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
975,41711646,2026-08-28,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
976,41712625,2026-08-28,2026-08,arrendamento,T2,Teresa,Cliente do Portal,idealista.com,"YR00069,YR00055,YR00054,YR00029",0,Riverline;Prime Living;Jardins da Seara
977,41713622,2026-08-28,2026-08,arrendamento,T3,Joana,Cliente do Portal,imovirtual.com,YR00086,0,White Tower
978,41713623,2026-08-28,2026-08,arrendamento,T3,Sandra,Cliente do Portal,idealista.com,YR00086,0,White Tower
979,41713625,2026-08-28,2026-08,venda,T2,Teresa,Cliente do Portal,idealista.com,YR00027,0,Prime Living
980,41713626,2026-08-28,2026-08,arrendamento,T0,Joana,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
981,41714149,2026-08-28,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
982,41715435,2026-08-28,2026-08,arrendamento,T2,Teresa,Cliente do Portal,idealista.com,"YR00055,YR00054",0,Prime Living
983,41715711,2026-08-28,2026-08,arrendamento,T1,Joana,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
984,41716460,2026-08-28,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
985,41717047,2026-08-29,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
986,41717163,2026-08-29,2026-08,arrendamento,T0,Joana,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
987,41717236,2026-08-29,2026-08,arrendamento,T2,Sandra,Cliente do Portal,Meta,YR00043,0,Jardins do Marquês
988,41718836,2026-08-29,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
989,41719011,2026-08-29,2026-08,arrendamento,T2,Joana,Cliente do Portal,Meta,YR00043,0,Jardins do Marquês
990,41719267,2026-08-29,2026-08,arrendamento,T2,Sandra,Cliente do Portal,idealista.com,"YR00029,YR00054",0,Jardins da Seara;Prime Living
991,41720058,2026-08-29,2026-08,venda,T2,Joana,Cliente do Portal,idealista.com,YR00027,0,Prime Living
992,41720130,2026-08-29,2026-08,arrendamento,T0,Teresa,Cliente do Portal,idealista.com,YR00059,0,Magnolia
993,41722053,2026-08-29,2026-08,arrendamento,T0,Joana,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
994,41722131,2026-08-29,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
996,41722257,2026-08-29,2026-08,arrendamento,T3,Teresa,Cliente do Portal,idealista.com,YR00087,0,Prime Living
997,41722350,2026-08-29,2026-08,arrendamento,T1,Joana,Cliente do Portal,idealista.com,"YR00062,YR00011,YR00013,34878517,YR00001",0,Prime Living;White Tower;Jardins da Seara;Douro Nobilis
998,41722702,2026-08-29,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
999,41722721,2026-08-29,2026-08,arrendamento,T2,Teresa,Cliente do Portal,imovirtual.com,YR00011,0,White Tower
1000,41723032,2026-08-29,2026-08,arrendamento,T0,Joana,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
1001,41723152,2026-08-29,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
1002,41723434,2026-08-29,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,"YR00013,YR00059",0,Jardins da Seara;Magnolia
1003,41724184,2026-08-30,2026-08,arrendamento,T1,Joana,Cliente do Portal,idealista.com,"YR00013,YR00059",0,Jardins da Seara;Magnolia
1004,41724217,2026-08-30,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
1005,41725001,2026-08-30,2026-08,arrendamento,T3,Teresa,Cliente do Portal,idealista.com,YR00086,0,White Tower
1006,41725304,2026-08-30,2026-08,arrendamento,T1,Joana,Cliente do Portal,idealista.com,YR00001,0,Douro Nobilis
1007,41725953,2026-08-30,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00062,0,Prime Living
1008,41726375,2026-08-30,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
1009,41726376,2026-08-30,2026-08,arrendamento,T1,Joana,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
1010,41726847,2026-08-30,2026-08,arrendamento,T3,Sandra,Cliente do Portal,idealista.com,YR00087,0,Prime Living
1011,41726875,2026-08-30,2026-08,arrendamento,T0,Teresa,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
1012,41727400,2026-08-30,2026-08,arrendamento,T1,Joana,Cliente do Portal,idealista.com,34869552,0,Douro Nobilis
1013,41727493,2026-08-30,2026-08,arrendamento,T1,Sandra,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
1014,41727854,2026-08-30,2026-08,venda,T3,Sandra,Cliente do Portal,idealista.com,YR00064,0,Jardins da Seara
1015,41727921,2026-08-30,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
1016,41728280,2026-08-30,2026-08,arrendamento,T0,Sandra,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
1017,41728570,2026-08-30,2026-08,arrendamento,T1,Teresa,Cliente do Portal,Meta,YR00042,0,Jardins do Marquês
1018,41729538,2026-08-30,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
1019,41729600,2026-08-30,2026-08,arrendamento,T0,Sandra,Cliente do Portal,idealista.com,YR00059,0,Magnolia
1020,41730030,2026-08-30,2026-08,arrendamento,T0,Teresa,Cliente do Portal,Meta,YR00041,0,Jardins do Marquês
1021,41730324,2026-08-31,2026-08,arrendamento,T1,Sandra,Cliente do Portal,idealista.com,YR00013,0,Jardins da Seara
1022,41730983,2026-08-31,2026-08,arrendamento,T1,Teresa,Cliente do Portal,idealista.com,"YR00013,YR00059",0,Jardins da Seara;Magnolia
1023,41731608,2026-08-31,2026-08,arrendamento,T3,Sandra,Cliente do Portal,idealista.com,"YR00087,YR00055",0,Prime Living
1024,41735402,2026-08-31,2026-08,venda,T0,Sandra,Cliente do Portal,idealista.com,YR00084,0,Fernão Magalhães
1025,41735420,2026-08-31,2026-08,venda,T2,Teresa,Cliente do Portal,idealista.com,YR00047,0,Jardins do Marquês
1026,41735428,2026-08-31,2026-08,venda,T2,Sandra,Cliente do Portal,idealista.com,YR00047,0,Jardins do Marquês
